topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9
0.0007751952227130672,0.4848750963262733,0.0007753929128711793,0.5089222959375331,0.0007753353516845414,0.00077544160364067,0.0007754033072817966,0.000775193863568628,0.0007753778564781351,0.0007752676179557902
0.0007575916000779421,0.1722424907634543,0.0007577368176113374,0.8216958193848762,0.0007576725190832756,0.0007579044438445184,0.0007578150587769961,0.0007575758032640519,0.0007577516213597364,0.0007576419876515044
0.0007813132484607491,0.3257063758271433,0.0007814781792007383,0.43256497601502475,0.0007814214950050186,0.06851622936484819,0.0007815384997993624,0.0007812500860211333,0.1685240309827763,0.0007813863017206025
0.0007635441612557942,0.7415593114788961,0.0007634742220095584,0.2523328016394486,0.0007634545238732388,0.0007635617307646532,0.0007634948787268399,0.000763358849907963,0.0007634912414563065,0.0007635072736609489
0.008573752819923904,0.2001695325023314,0.0007753784648077581,0.7858293646790017,0.0007753331233513782,0.0007753873244655429,0.0007753905007880608,0.0007751938598078935,0.0007753940238866185,0.0007752727016359681
0.0007751956417723468,0.0007754158793743428,0.0007753244905821069,0.993021827170597,0.000775345465650788,0.0007754562779322088,0.0007754680448006054,0.0007751938424617852,0.0007753793049111523,0.0007753938819175546
0.2702057953673147,0.0007464686366823414,0.0007464463541830049,0.7238228850457998,0.0007464053216022621,0.0007464554551481839,0.000746443074381148,0.0007462686692086195,0.0007464459482703049,0.0007463861274096548
0.0007462761225520178,0.0007464789712254238,0.0007464724362172858,0.7304426667420417,0.0007463922204791529,0.263586077355582,0.0007464860833371656,0.0007462687039471433,0.0007465321829291333,0.0007463491816888738
0.0007194259497310988,0.0007196148807753605,0.037826151211584884,0.9564174063216279,0.0007195696671834953,0.0007196009301937336,0.0007196565033026099,0.0007194245016359613,0.0007195861219493187,0.0007195639120157127
0.000751892202263283,0.0007520765786224178,0.0007522835288829699,0.8297063771223602,0.0007520142286322208,0.0007520232623688741,0.0007520984786717173,0.0007518797420610048,0.16427741000391347,0.000751944852223926
0.0007301497468613261,0.11267671994278285,0.0007301233082059947,0.8814827294836954,0.0007300252368915893,0.0007300612630871551,0.0007301305661437543,0.0007299270762158245,0.0007301337389766464,0.0007299996371394474
0.008730011410882308,0.2949912852156672,0.0007464120620315966,0.48597042091588755,0.0007464311576786037,0.07219405289285827,0.0007464567633031314,0.0007462687292997279,0.13438187864096132,0.0007467822114302355
0.0007518983534658834,0.0007520597819311672,0.16694420707782473,0.8270398034751989,0.0007519935208633738,0.0007520396271724413,0.0007520787893144022,0.0007518797327461918,0.0007520819300475125,0.0007519577114353783
0.0007462702547341119,0.1375003637755694,0.0007465283016131481,0.5670427847896112,0.0007463949175755205,0.21023500776590945,0.08074350049644827,0.0007462687378386349,0.0007465369017898209,0.0007463440589104359
0.0007463185231627819,0.0007465107805867509,0.0007464893817909526,0.9932820011916293,0.0007464819698224667,0.0007464963912029084,0.0007465971512605208,0.0007462686991176982,0.0007464379175238895,0.0007463979939025859
0.0007299271158268516,0.017612111629401957,0.0007300702337919077,0.9600865208263665,0.0007300331872347895,0.017191252876079244,0.0007300678372119356,0.0007299271361074589,0.0007300719294230716,0.0007300172285562499
0.000751879748722595,0.30405407251755745,0.0007521118577494066,0.6899299650146118,0.0007519554131295711,0.0007520360361229068,0.0007520642972369708,0.0007518797577206593,0.0007520918289248384,0.0007519435282236975
0.0007692308064224522,0.0007694393480459689,0.0007694138604322882,0.9930755286260113,0.0007694175284202325,0.0007694170177165889,0.0007694689932802491,0.0007692308134938927,0.0007695412757672016,0.0007693117304096105
0.0007143526838227675,0.3223850273649775,0.0007145144126028142,0.6718995352089147,0.0007144037411092957,0.0007144688842109154,0.0007145142419922029,0.0007142857690676958,0.0007144778020530081,0.0007144198912492163
0.0007813477269628308,0.09235544786340148,0.10395606926066923,0.7982187902873071,0.000781366957219581,0.0007815297510537848,0.0007814397261872931,0.0007812500541908325,0.0007814226513099458,0.0007813357216979379
0.0006944514379246227,0.0006946257739785977,0.0006945797136004265,0.9240458893612342,0.07039769078459233,0.0006945802723921429,0.0006946025656676272,0.0006944445048826643,0.000694600209387635,0.0006945353763396948
0.0007752132762993942,0.11602701135836221,0.0007753352604617954,0.8777705472640028,0.0007753657806506138,0.0007753868800715199,0.000775326970317095,0.0007751938468490802,0.0007753432984268518,0.0007752760645587503
0.0007692537843702112,0.32934645095522774,0.0007694541645066984,0.5274980032915391,0.0007693904881925902,0.0007694679943491161,0.13776993852585956,0.0007692308722461762,0.0007694530129741327,0.000769356910734818
0.0008474610360640768,0.20509295369211183,0.0008476004725755353,0.34324353784317363,0.0008475936667843019,0.4457306121052339,0.0008476366531463754,0.0008474577027455711,0.000847608818833189,0.0008475380093316115
0.0008065579826407441,0.2347799405235326,0.2452733525314879,0.43359921702659654,0.0008068672057194682,0.08150783993929056,0.000806634022979675,0.0008064516949697415,0.0008066154479280221,0.0008065236248548791
0.008815377362187267,0.14052177415262718,0.02607311896408357,0.5996406963432347,0.0645851796381852,0.1571888107326233,0.0007938069324570758,0.0007936509017760152,0.0007938624379170331,0.0007937225349086979
0.0007692374745297009,0.0007693882554147842,0.0007693812440689614,0.9930759777830085,0.0007693290389165017,0.0007694415832595074,0.0007693800044221992,0.0007692308172154454,0.0007693433901404353,0.0007692904090239082
0.0007407494777674319,0.0007409264885405473,0.11867535375898365,0.875397648230068,0.0007409486374406281,0.000740877021200379,0.0007409265627794625,0.0007407407771720189,0.0007408937333827179,0.0007409353126651082
0.0007352942177645793,0.0007354765794640177,0.0007355068924648837,0.9933810702649615,0.0007355193400813046,0.0007354710610057733,0.0007354885166853065,0.0007352941551827896,0.0007354894506402886,0.0007353895217496651
0.000769235954066789,0.0007694789717558829,0.000769460018383735,0.0007694724039596272,0.0007697184264770265,0.7765892460682101,0.2172553583125149,0.0007692308337400462,0.0007694756384814868,0.0007693233724104518
0.0007463008036700195,0.0007464367498819667,0.3211045325308709,0.6729244298092226,0.000746375935327827,0.0007464066050962198,0.0007464502429098136,0.0007462686895744783,0.000746465551779624,0.0007463330816663436
0.000819730479466881,0.19558475033445172,0.0008199861918386587,0.6462043432153234,0.0008198516439715753,0.0008199162817490663,0.12528481419025636,0.0008196722356034323,0.0008199466396180152,0.028006988787720778
0.0007142942433394148,0.046832255105818996,0.0007144533522536317,0.7390829275958056,0.0007144907981192377,0.1028867858319595,0.05924891051619081,0.0007142858021801879,0.048377227992579375,0.0007143687617533568
0.0007519222816198995,0.16953455754445812,0.0007520466327973792,0.7455490992752211,0.0007520606870931901,0.07965230068865414,0.0007520847030456066,0.0007518797459334349,0.0007520987331900368,0.0007519497079870943
0.0007246377190860248,0.0007250263515527535,0.0007247868774645594,0.9934768979522622,0.000724756670051978,0.000724846092744594,0.0007248514199107803,0.0007246377262956459,0.0007248186791380142,0.0007247405114933261
0.36008257253115256,0.0007464647221516355,0.000746476134092411,0.6339459319961727,0.0007464393952314742,0.0007464483955803876,0.0007464956579514511,0.0007462686674408692,0.0007464882601992254,0.00074641424002717
0.0007518812915843391,0.23296806177111795,0.06710459360922784,0.6946634030122725,0.0007519859287399994,0.0007520190495043675,0.0007520787689474486,0.0007518797618995864,0.0007520735626213539,0.0007520232440845528
0.0007042253582188565,0.000704328476246771,0.0007042864236195247,0.0007042966901453463,0.9936614062131803,0.0007043008564804105,0.0007043087488066474,0.0007042253591601719,0.0007043062176929315,0.0007043156564491948
0.0007407426258052623,0.16840966214175027,0.0007408754287568,0.8256635368099768,0.000740851733280528,0.0007409106690749314,0.000740887733496136,0.0007407407981077702,0.0007409576033431666,0.0007408344564080681
0.0007519014736037275,0.0007521210887151019,0.00075204101288251,0.8097839131116152,0.0007520036295222421,0.18419989010847265,0.0007520600565742226,0.0007518797528105237,0.0007521973181348507,0.0007519924476691447
0.0007463155870987486,0.20608062801077312,0.0007466475477000189,0.7879480813071116,0.0007464517180272548,0.0007464084472069975,0.0007464300547911239,0.0007462687209510963,0.00074644520238837,0.0007463234039516456
0.000775193866106025,0.0007754461233183523,0.0007755042606771775,0.563868944603323,0.06672402491227161,0.3639795747847175,0.0007753740671550765,0.000775193878965573,0.0007754187156466003,0.0007753247878190004
0.0007874032307063832,0.24828039526783965,0.0007875668737167649,0.7454188136645775,0.0007875379228352001,0.0007876588872191385,0.0007876926240834259,0.0007874016508748075,0.0007877454294558283,0.0007877844486913027
0.0007523633657051446,0.06407319690547157,0.0007521355796773868,0.7037859704049784,0.0007520801468335731,0.02675468331081643,0.07691130775432926,0.0007518797903819677,0.12471443912649305,0.0007519436153132696
0.0007633703917644914,0.0007635595548187491,0.0007635260913660795,0.9931285823077127,0.0007635171443465186,0.0007635484673386182,0.0007635253871462801,0.0007633588301891692,0.0007635875729797353,0.0007634242523376955
0.0007463680402219218,0.44225329598034213,0.00074644010365953,0.5517751079141306,0.0007465192858168481,0.0007464532360052013,0.0007465075264063962,0.000746268729749427,0.000746694473680597,0.0007463447099873592
0.0007812701834021852,0.13488260889938689,0.0007813575935606578,0.8429084447182551,0.01673928995663029,0.0007814892682425836,0.0007813735439768292,0.0007812500888963749,0.0007813795614929959,0.0007815361861558986
0.0007874659669349235,0.40456994109932254,0.0007876368201470558,0.5891295028567544,0.0007876567718625315,0.0007876082206219787,0.0007876286685261546,0.0007874016464182969,0.0007876366979916109,0.0007875212514205075
0.0007633716379327821,0.23144212032493616,0.0007635742102165181,0.7624497339351726,0.0007635897742661772,0.0007635707547478524,0.0007636453705530032,0.0007633588536895071,0.000763515169935573,0.0007635199685499447
0.0007812562810089434,0.36198380548018205,0.0007814530725197702,0.6317652181169815,0.000781470268675137,0.0007813891315062914,0.0007814177203622768,0.0007812500567195303,0.0007813941976677213,0.0007813456743766997
0.000709229635404519,0.0007093593031696333,0.0007093659725885672,0.9936160601019615,0.0007093110994121422,0.0007093759155457763,0.0007093481013142924,0.000709219890358379,0.0007094284670064075,0.0007093015132388822
0.0007462765016815584,0.02128630198565872,0.018963730472717183,0.8307111659040071,0.0007463558747577588,0.0007464275867326925,0.0007464234475405768,0.0007462687329029508,0.12456067287991489,0.0007463766140865787
0.0007246446311611043,0.0007248437310212851,0.0007247940741740132,0.9934771610980361,0.0007247735959228646,0.0007247993801593271,0.0007248075115128433,0.0007246377080482589,0.0007248129576647915,0.000724725312299246
0.0006993235918592092,0.000699421946515466,0.0006994255839391184,0.9937054635490057,0.000699412553368227,0.0006994119141038378,0.0006994183196294249,0.0006993007232680208,0.0006994415357569423,0.000699380282553796
0.0006896578856127406,0.000689758789126074,0.0006897655059909082,0.0006897548302045339,0.9937923938997084,0.0006897538688288535,0.000689753693824925,0.0006896551769900992,0.0006897470926849722,0.0006897592570285438
0.0007197954259388317,0.0007195844772437973,0.0007195964502098932,0.9563549955691623,0.0007197891838326692,0.0007195952644497081,0.0007195883936801038,0.0007194245306739831,0.037888138122153164,0.0007194925826555415
0.0007194260644987166,0.0007195839525482917,0.04393819232239496,0.950305625192593,0.0007195229670899507,0.0007195561811960365,0.0007195809029460607,0.0007194244882695364,0.0007195700323803386,0.0007195178960829688
0.0007462719950884815,0.0007464142282109047,0.0007463893327624828,0.993282689937253,0.0007464035744384139,0.0007464097488598707,0.0007464093081754052,0.0007462686891224267,0.000746414256020415,0.0007463289300685353
0.0007463688462298412,0.02951818178738149,0.0007463968075329324,0.6711467873182362,0.0007464033051141346,0.0007465587144217255,0.0007465227551305754,0.0007462687673392821,0.2941101504866967,0.0007463612119172306
0.0007752100792095139,0.24772302572410604,0.0007753924737002601,0.6402475564211678,0.0007753073853419734,0.0007753789015310134,0.10660225189146676,0.0007751938469377696,0.0007753923152847943,0.0007752909612539123
0.0007299347117109606,0.026799608645991367,0.0007301080629957557,0.9673602230718104,0.0007299935195725107,0.0007300358556258411,0.0007301132497548747,0.0007299270836845865,0.0007300780641619214,0.00072997773469156
0.0007407559322154462,0.0007409301254137961,0.0007409207900438072,0.9933320704146972,0.000740921918153966,0.0007409826408444528,0.0007409093624770369,0.0007407407822702267,0.0007409744257538565,0.0007407936081300547
0.0008064517327336357,0.16037736907232555,0.0008066186784120212,0.8331698453639418,0.0008065672140613558,0.0008066669474543973,0.0008067152554674125,0.0008064517030792157,0.0008067654012613917,0.0008065486312630811
0.0007812582163765442,0.0007814547224286141,0.0007816214014413313,0.992967426120399,0.0007814155779125212,0.0007813908477313641,0.0007814213605383419,0.000781250030797888,0.000781420394579525,0.0007813413277948386
0.0007751938609313735,0.22631894030429944,0.1180539506158945,0.6501998158281952,0.0007754475845351484,0.0007753581908729012,0.00077539981809909,0.0007751938723913368,0.0007753831611185613,0.0007753167636623477
0.0007092625365252242,0.8283630917429422,0.0007093313839867945,0.1659623345579959,0.0007092951281561865,0.0007094484524551752,0.0007093795567301865,0.0007092199057314322,0.0007093368305479375,0.0007092999049287274
0.0007353151889354522,0.144738195380839,0.0007355395357213893,0.8366787074299129,0.000735515519582684,0.0007354090942895691,0.0007354818709441993,0.0007352941785051803,0.0007354286790750815,0.013435113122194569
0.0007092200047843235,0.2708527631995314,0.0007093850348613862,0.7234725668159123,0.0007094074156485203,0.0007093828565267779,0.0007093944390730174,0.0007092199483991256,0.0007093820753285827,0.0007092782099346522
0.0007813157314607206,0.0007815103015800165,0.0007815006314873556,0.758654420989903,0.000781728810119843,0.000781452788640869,0.0007815835321756192,0.0007812500893470704,0.23509374944988662,0.0007814876753989416
0.0009615716272672162,0.42450172860455,0.0009617324155920066,0.5678047047326992,0.0009616352233064881,0.0009617591959321815,0.0009618879853004452,0.000961538591431504,0.0009618360102381996,0.0009616056136828023
0.0007194441553376011,0.0007196157871965762,0.0007196117872760697,0.9935239167562652,0.0007196268821508216,0.000719641919463896,0.0007195942788968,0.0007194245125398973,0.0007196062262199786,0.0007195176946533653
0.0007142872650877494,0.0007144566910302356,0.0007145367489339024,0.9935700577942148,0.0007144165317030436,0.0007145364680019538,0.0007145177936199175,0.0007142857363615708,0.0007145308107133119,0.0007143741603331373
0.0007519772040398735,0.0007520660795092412,0.0007521027647518071,0.8802083895120195,0.0007519490174128316,0.11377528875403918,0.0007520254592938735,0.000751879755504485,0.0007520733632195509,0.0007522480902096457
0.0007936798829278138,0.000793913200180456,0.0007938874351911886,0.9928556568331658,0.0007938066321236053,0.0007939039310711964,0.0007938628067734853,0.0007936508465047368,0.000793860613475311,0.0007937778185864776
0.0007692308292471123,0.0007694186656639128,0.0007695720757505772,0.9930757290194691,0.0007693430421595258,0.0007693733530767363,0.0007693905953672314,0.0007692307947410408,0.0007693868841498531,0.0007693247403750337
0.0008333765107402155,0.0008335632291086305,0.036724754281587974,0.9431560440790158,0.0008335384050561399,0.0008334954184695788,0.0008335215837102553,0.0008333333908386762,0.0008335419041717814,0.014284831197301045
0.0007246393186474172,0.0007247977763014941,0.04921850275327097,0.9449835960111737,0.0007247384289627126,0.0007247705518143154,0.000724793386238255,0.0007246377121487092,0.0007247826998732621,0.0007247413615690494
0.0008264789730920992,0.0008266628576625854,0.0008266182118013113,0.9925605543908735,0.0008265580347732952,0.0008267059099985093,0.0008266982082954896,0.0008264463280555193,0.0008267334241930624,0.0008265436612545877
0.0007575810352689189,0.000757772888504436,0.0007577391349838053,0.9931805099409104,0.0007576888186161348,0.0007577835782932107,0.0007578331302130594,0.0007575757917546455,0.0007578582744034328,0.0007576574070519149
0.000735294145600739,0.0007354812994987666,0.0007355214915630088,0.9933812499714365,0.0007353983726186231,0.0007354349830382469,0.0007354711643349962,0.0007352941505023222,0.0007354870291957872,0.0007353673922109565
0.0007299446668763711,0.0007301047719197091,0.0007301279811229099,0.993429400196727,0.0007300527012096586,0.0007302089199750921,0.0007301072243585769,0.0007299270359278185,0.000730136330088175,0.0007299901717946838
0.0007575758119731974,0.0007578092764857155,0.0007577382423564334,0.877807772215043,0.0007577114460510092,0.000757820487022333,0.0007577587628229223,0.000757575822316311,0.11613057310731228,0.0007576648286168204
0.000781252156925052,0.09859931213299672,0.0007814761412031985,0.6276557354037222,0.000781549461443181,0.0007814254274887603,0.0007814506133848644,0.0007812500565064805,0.2682751068081999,0.0007814417981294603
0.0006896574265942305,0.0006897705237531052,0.0006897645643016087,0.0006897449696368108,0.0006897572353298293,0.0006897762348920078,0.0006897606874090819,0.0006896551755260686,0.0006897638496843732,0.9937923493328729
0.0007462703486449322,0.0007464421098294431,0.0007464906860808529,0.9932823364363976,0.0007464099350503903,0.000746414363440066,0.0007465176459494363,0.0007462686779767632,0.0007464965445084355,0.0007463532521219193
0.0007752042923424277,0.000775438645386308,0.1297472374242627,0.8640501601313442,0.0007753230051007856,0.0007754071714475701,0.0007753809941173393,0.0007751938424982963,0.000775375321655387,0.0007752791718449621
0.0007194411497860278,0.0007195916063980698,0.00071960305870741,0.9567898864486151,0.0007195257459169433,0.0007196590555966255,0.0007196395722343399,0.0007194244878756554,0.03745370332452105,0.0007195255503487007
0.0007633667662128367,0.0007636690721848425,0.000763516635908184,0.9931286265868695,0.0007634319399311544,0.0007635061737686986,0.0007635566142578403,0.0007633588070368891,0.0007635452342085311,0.0007634221696215309
